Unnamed: 0,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Value,Churn Score,CLTV,LoyaltyID,Partner,Tenure,Monthly Charges,Churn,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status_Churned,Customer Status_Joined,Customer Status_Stayed,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Lat,Long,SeniorCitizen_Dependents,Tenure_Age_Ratio,AvgMonthlyGB_StreamServices,MonthlyCharge_TotalCharges_Ratio,AvgMonthlyGB_Tenure,Total_Services_Used,Streaming_Services_Count,Internet_Phone_Bundle,Tenure_in_Years,Digital_Payments,Traditional_Payments,Monthly_Charges_Scaled,Revenue_Cluster_Low,Revenue_Cluster_Medium,Revenue_Cluster_High,Refund_to_Charges_Ratio,Extra_Data_Usage_Cost_Proportion,Lifetime_Value_per_Month,Monthly_Charges_18.25-35.5,Monthly_Charges_35.51-70.35,Monthly_Charges_70.36-89.85,Monthly_Charges_89.86-118.75,Lifetime_Value_43-85.918,Lifetime_Value_85.919-137.263,Lifetime_Value_137.264-460.95,Lifetime_Value_460.951-5996
3070,1,1,35,0,0,1,1,3,965,93666,36.545353,-119.338535,1,2,34,0,0.0,0,1,76,0,0,1,1,1,0,0,1,1,44.85,1442.6,0.0,0,0.0,1442.6,4,0,49,5569,774667,1,34,44.85,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.545353,-119.338535,0,0.9714285714285714,76,0.0310896991543047,2584,5,1,0,2.8333333333333335,1,0,538,0,1,0,0.0,0.0,163,0,1,0,0,0,0,1,0
5953,1,1,45,0,0,0,1,1,854,92115,32.762506,-117.07245,0,0,37,1,49.99,0,1,27,1,1,0,1,0,0,0,0,0,61.45,2302.35,48.79,110,1849.63,4213.1900000000005,3,0,77,5447,574544,0,37,61.45,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,32.762506,-117.07245,0,0.8222222222222222,0,0.0266901209633635,999,3,0,1,3.0833333333333335,1,0,737,0,1,0,0.0211913914044346,0.0477772710491454,147,0,1,0,0,0,0,1,0
6663,1,1,43,0,0,0,0,0,199,95930,39.562239,-121.14836,0,0,4,1,31.57,1,1,18,1,0,0,0,1,0,0,1,0,90.65,367.95,0.0,0,126.28,494.23,3,0,70,3559,188006,0,4,90.65,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.562239,-121.14836,0,0.0930232558139534,18,0.246364995243919,72,4,1,1,0.3333333333333333,1,0,1087,1,0,0,0.0,0.0,889,0,0,0,1,0,0,0,1
5462,1,1,22,1,0,1,1,1,893,95407,38.394091,-122.739814,1,8,62,1,14.75,1,1,52,1,1,0,0,1,1,1,0,1,105.5,6487.2,0.0,150,914.5,7551.7,4,0,56,4271,166562,1,62,105.5,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.394091,-122.739814,0,2.8181818181818183,156,0.0162627944259464,3224,6,3,1,5.166666666666667,1,0,1266,0,0,1,0.0,0.0231224565297817,68,0,0,0,1,1,0,0,0
6317,1,0,43,0,0,0,0,0,213,94518,37.950248,-122.022455,0,0,52,1,42.9,1,1,14,0,1,0,0,0,0,0,1,1,80.2,4297.6,0.0,0,2230.7999999999997,6528.4,4,0,51,5597,914937,0,52,80.2,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37.950248,-122.022455,0,1.2093023255813953,0,0.0186615785554728,728,3,0,1,4.333333333333333,1,0,962,0,0,1,0.0,0.0,107,0,0,1,0,0,1,0,0
5259,1,1,29,1,0,1,0,0,857,94122,37.760412,-122.484966,1,9,8,1,4.98,0,0,0,0,0,0,0,0,0,0,0,0,20.25,158.35,0.0,0,39.84,198.19,4,0,24,4964,500911,1,8,20.25,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.760412,-122.484966,0,0.2758620689655172,0,0.1278812756551942,0,1,0,0,0.6666666666666666,1,0,243,1,0,0,0.0,0.0,620,1,0,0,0,0,0,0,1
3844,1,0,19,1,0,1,1,2,282,92242,34.137742,-114.36514,0,0,69,1,25.18,0,0,0,0,0,0,0,0,0,0,0,0,19.4,1346.2,0.0,0,1737.42,3083.62,5,0,57,6408,278854,1,69,19.4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,34.137742,-114.36514,0,3.631578947368421,0,0.0144109344822463,0,1,0,0,5.75,1,0,232,0,1,0,0.0,0.0,92,1,0,0,0,0,1,0,0
2872,1,1,60,0,0,0,0,0,451,92614,33.680302,-117.833296,0,0,12,1,33.36,1,1,22,0,0,1,0,1,0,0,1,1,89.55,1021.75,0.0,0,400.32,1422.07,4,0,79,2325,758389,0,12,89.55,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.680302,-117.833296,0,0.2,22,0.0876437484707609,264,5,1,1,1.0,1,0,1074,0,1,0,0.0,0.0,193,0,0,1,0,0,0,1,0
3833,1,0,40,0,0,1,1,3,854,92131,32.89325,-117.087091,1,3,5,0,0.0,0,1,53,0,0,0,0,0,0,0,1,0,25.05,125.5,0.0,0,0.0,125.5,5,0,24,2071,903299,1,5,25.05,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.89325,-117.087091,0,0.125,0,0.199601593625498,265,1,0,0,0.4166666666666667,1,0,300,1,0,0,0.0,0.0,414,1,0,0,0,0,0,1,0
2336,1,1,61,0,0,0,0,0,863,95111,37.284265,-121.827673,0,0,2,1,26.05,0,1,2,0,0,1,0,1,1,1,1,0,94.95,178.1,0.0,0,52.1,230.2,1,1,87,4493,475699,0,2,94.95,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.284265,-121.827673,0,0.0327868852459016,6,0.5331274564851207,4,6,3,1,0.1666666666666666,1,0,1139,1,0,0,0.0,0.0,2246,0,0,0,1,0,0,0,1
7003,1,1,64,0,0,0,1,2,854,92122,32.85723,-117.209774,0,0,1,0,0.0,0,1,17,0,0,0,0,0,0,0,1,0,24.2,24.2,0.0,0,0.0,24.2,5,0,80,4276,534510,0,1,24.2,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.85723,-117.209774,0,0.015625,0,1.0,17,1,0,0,0.0833333333333333,0,1,290,1,0,0,0.0,0.0,4276,1,0,0,0,0,0,0,1
4332,1,0,51,0,0,0,0,0,957,95206,37.902422,-121.440029,0,0,28,1,44.11,0,1,15,1,1,0,0,0,0,0,0,0,56.05,1522.65,0.0,110,1235.08,2867.73,3,0,47,4468,991523,0,28,56.05,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37.902422,-121.440029,0,0.5490196078431373,0,0.0368108232358059,420,2,0,1,2.3333333333333335,1,0,672,0,1,0,0.0,0.0722424720060421,159,0,1,0,0,0,0,1,0
3761,1,0,20,1,0,0,0,0,495,91750,34.144703,-117.770299,0,0,3,1,40.99,1,1,48,0,0,0,1,1,0,0,1,0,64.6,174.2,0.0,0,122.97,297.16999999999996,5,0,24,5277,268439,0,3,64.6,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34.144703,-117.770299,0,0.15,48,0.3708381171067738,144,4,1,1,0.25,1,0,775,1,0,0,0.0,0.0,1759,0,1,0,0,0,0,0,1
3662,1,1,42,0,0,0,0,0,1002,90503,33.840399,-118.353714,0,0,58,1,2.38,1,0,0,0,0,0,0,0,0,0,0,1,24.45,1513.6,0.0,0,138.04,1651.64,4,0,38,6490,423074,0,58,24.45,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33.840399,-118.353714,0,1.380952380952381,0,0.0161535412262156,0,2,0,0,4.833333333333333,1,0,293,0,1,0,0.0,0.0,111,1,0,0,0,0,1,0,0
1953,1,1,38,0,0,0,0,0,260,93618,36.523619,-119.386868,0,0,1,1,45.49,0,0,0,0,0,0,0,0,0,0,0,1,20.2,20.2,0.0,0,45.49,65.69,1,1,81,5355,916429,0,1,20.2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36.523619,-119.386868,0,0.0263157894736842,0,1.0,0,2,0,0,0.0833333333333333,1,0,242,1,0,0,0.0,0.0,5355,1,0,0,0,0,0,0,1
90,1,1,67,0,1,0,0,0,1069,95692,39.043387,-121.409837,0,0,9,1,30.8,1,1,18,0,0,0,0,0,1,0,1,1,84.4,732.5,0.0,0,277.2,1009.7,2,1,83,5745,336152,0,9,84.4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.043387,-121.409837,0,0.1343283582089552,18,0.1152218430034129,162,4,1,1,0.75,1,0,1012,0,1,0,0.0,0.0,638,0,0,1,0,0,0,0,1
5456,1,0,37,0,0,1,0,0,1004,95376,37.680968,-121.446049,1,4,71,1,10.46,1,1,3,0,1,1,0,1,1,1,0,1,105.15,7555.0,0.0,60,742.6600000000001,8357.66,5,0,32,5707,631211,1,71,105.15,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.680968,-121.446049,0,1.9189189189189189,9,0.0139179351422898,213,6,3,1,5.916666666666667,1,0,1261,0,0,1,0.0,0.0079417604235605,80,0,0,0,1,1,0,0,0
5749,1,1,32,0,0,1,1,1,554,90040,33.994524,-118.149953,1,1,72,0,0.0,0,1,16,1,1,1,1,1,1,1,0,1,65.65,4664.5,0.0,60,0.0,4724.5,3,0,47,4934,549991,1,72,65.65,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.994524,-118.149953,0,2.25,48,0.0140743916818522,1152,7,3,0,6.0,1,0,787,0,0,1,0.0,0.0128631150176867,68,0,1,0,0,1,0,0,0
2236,1,1,61,0,0,0,0,0,703,92868,33.787796,-117.875928,0,0,13,1,30.88,0,1,3,0,1,1,0,0,0,0,1,1,79.8,973.45,0.0,0,401.44,1374.89,2,1,75,5067,371085,0,13,79.8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,33.787796,-117.875928,0,0.2131147540983606,0,0.0819764754224664,39,4,0,1,1.0833333333333333,1,0,957,0,1,0,0.0,0.0,389,0,0,1,0,0,0,1,0
1473,1,1,44,0,0,1,0,0,554,90013,34.044639,-118.240413,1,1,51,1,21.08,1,1,9,0,0,0,0,1,1,1,1,1,94.65,4812.75,0.0,0,1075.08,5887.83,1,1,91,4747,715055,1,51,94.65,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.044639,-118.240413,0,1.1590909090909092,27,0.0196665108306062,459,6,3,1,4.25,1,0,1135,0,0,1,0.0,0.0,93,0,0,0,1,0,1,0,0
5566,1,0,43,0,0,0,0,0,744,95663,38.859093,-121.182872,0,0,2,1,5.47,0,1,29,0,0,0,0,0,0,0,1,1,45.85,105.6,0.0,0,10.94,116.54,3,0,65,2245,860960,0,2,45.85,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.859093,-121.182872,0,0.0465116279069767,0,0.4341856060606061,58,3,0,1,0.1666666666666666,1,0,550,1,0,0,0.0,0.0,1122,0,1,0,0,0,0,0,1
2166,1,1,20,1,0,0,0,0,854,92109,32.787836,-117.232376,0,0,20,1,5.54,1,1,59,0,0,1,0,1,0,0,1,1,88.7,1761.45,0.0,0,110.8,1872.25,1,1,86,4115,876630,0,20,88.7,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,32.787836,-117.232355,0,1.0,59,0.0503562405972352,1180,5,1,1,1.6666666666666667,1,0,1064,0,1,0,0.0,0.0,205,0,0,1,0,0,0,1,0
4688,1,0,42,0,0,1,0,0,554,90027,34.127194,-118.295647,1,4,18,1,35.96,0,1,17,0,0,0,1,0,0,0,1,1,50.3,908.75,0.0,0,647.28,1556.03,3,0,67,3740,638152,1,18,50.3,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34.127194,-118.295647,0,0.4285714285714285,0,0.0553507565337001,306,4,0,1,1.5,1,0,603,0,1,0,0.0,0.0,207,0,1,0,0,0,0,1,0
3304,1,1,26,1,0,0,0,0,520,95333,37.249377,-120.249581,0,0,37,1,38.72,1,1,59,0,1,0,1,1,1,1,1,1,104.5,3778.0,0.0,0,1432.64,5210.639999999999,3,0,21,4812,769875,0,37,104.5,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,37.249377,-120.249581,0,1.4230769230769231,177,0.0276601376389624,2183,7,3,1,3.0833333333333335,1,0,1254,0,1,0,0.0,0.0,130,0,0,0,1,0,1,0,0
956,1,0,65,0,1,0,0,0,548,90814,33.771612,-118.143866,0,0,50,1,47.99,1,1,22,1,1,0,0,0,0,0,1,1,83.4,4113.7,0.0,0,2399.5,6513.2,3,0,68,4977,409828,0,50,83.4,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.771612,-118.143866,0,0.7692307692307693,0,0.0202737195225709,1100,4,0,1,4.166666666666667,1,0,1000,0,0,1,0.0,0.0,99,0,0,1,0,0,1,0,0
5381,1,0,38,0,0,0,1,2,863,95111,37.284265,-121.827673,0,0,21,1,8.68,0,0,0,0,0,0,0,0,0,0,0,0,20.75,452.2,0.0,0,182.28,634.48,3,0,39,2143,535772,0,21,20.75,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.284265,-121.827673,0,0.5526315789473685,0,0.0458867757629367,0,1,0,0,1.75,1,0,249,0,1,0,0.0,0.0,102,1,0,0,0,0,1,0,0
159,1,1,65,0,1,1,0,0,868,93954,36.125529,-120.864443,1,1,36,1,24.54,1,1,5,0,0,0,0,0,1,1,1,1,85.25,3132.75,0.0,0,883.4399999999999,4016.19,2,1,82,3041,726399,1,36,85.25,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,36.125529,-120.864443,0,0.5538461538461539,10,0.0272125129678397,180,5,2,1,3.0,1,0,1023,0,1,0,0.0,0.0,84,0,0,1,0,1,0,0,0
5974,1,1,24,1,0,1,1,3,135,92233,33.143826,-115.497485,1,7,69,1,37.97,1,1,27,1,1,1,1,1,1,1,0,1,114.35,7665.8,0.0,10,2619.93,10295.73,4,0,51,6082,251223,1,69,114.35,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.143826,-115.497485,0,2.875,81,0.0149169036499778,1863,8,3,1,5.75,1,0,1372,0,0,1,0.0,0.001304495290772,88,0,0,0,1,0,1,0,0
2202,1,0,48,0,0,0,0,0,854,92126,32.886925,-117.152162,0,0,1,1,27.12,0,1,23,0,0,0,0,0,0,0,1,1,70.6,70.6,0.0,0,27.12,97.72,3,1,85,4063,854384,0,1,70.6,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.886925,-117.152162,0,0.0208333333333333,0,1.0,23,3,0,1,0.0833333333333333,1,0,847,1,0,0,0.0,0.0,4063,0,0,1,0,0,0,0,1
5897,1,1,35,0,0,1,1,1,627,91763,34.072121,-117.698319,1,5,72,1,17.49,1,1,12,0,1,1,0,1,1,1,0,1,104.45,7459.0,0.0,130,1259.28,8848.28,5,0,29,4750,467984,1,72,104.45,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.072121,-117.698319,0,2.057142857142857,36,0.0140032175894892,864,6,3,1,6.0,1,0,1253,0,0,1,0.0,0.0174286097332082,65,0,0,0,1,1,0,0,0
3682,1,0,26,1,0,1,0,0,876,90732,33.744119,-118.31448,1,3,71,1,9.5,1,1,76,1,1,1,1,1,1,1,1,0,91.05,6293.75,0.0,0,674.5,6968.25,3,0,39,4644,805790,1,71,91.05,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.744119,-118.31448,0,2.730769230769231,228,0.0144667328699106,5396,8,3,1,5.916666666666667,1,0,1092,0,0,1,0.0,0.0,65,0,0,0,1,1,0,0,0
2107,1,0,47,0,0,0,0,0,280,96110,41.280341,-120.150381,0,0,1,0,0.0,0,1,2,0,0,0,0,1,0,0,1,1,35.75,35.75,0.0,0,0.0,35.75,3,1,70,3351,770952,0,1,35.75,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,41.280341,-120.150381,0,0.0212765957446808,2,1.0,2,3,1,0,0.0833333333333333,1,0,429,1,0,0,0.0,0.0,3351,0,1,0,0,0,0,0,1
2095,1,0,44,0,0,0,0,0,67,96008,40.722733,-122.109666,0,0,5,1,46.45,1,1,10,0,0,0,0,1,1,1,1,1,93.9,486.85,0.0,0,232.25,719.1,1,1,92,5435,778461,0,5,93.9,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40.722733,-122.109666,0,0.1136363636363636,30,0.1928725480127349,50,6,3,1,0.4166666666666667,0,1,1126,0,1,0,0.0,0.0,1087,0,0,0,1,0,0,0,1
1153,1,1,51,0,0,0,1,1,554,90041,34.137412,-118.207607,0,0,34,1,21.69,1,1,28,0,1,1,0,1,1,1,1,1,106.35,3549.25,0.0,0,737.46,4286.71,2,1,65,2941,720116,0,34,106.35,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.137412,-118.207607,0,0.6666666666666666,84,0.0299640769176586,952,7,3,1,2.8333333333333335,1,0,1276,0,1,0,0.0,0.0,86,0,0,0,1,0,1,0,0
4178,1,0,22,1,0,0,0,0,857,94103,37.773147,-122.411287,0,0,38,1,40.64,0,0,0,0,0,0,0,0,0,0,0,0,20.05,678.2,0.0,0,1544.32,2222.52,3,0,27,4539,500180,0,38,20.05,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.773147,-122.411287,0,1.7272727272727273,0,0.0295635505750516,0,1,0,0,3.1666666666666665,1,0,240,0,1,0,0.0,0.0,119,1,0,0,0,0,1,0,0
3152,1,1,39,0,0,0,0,0,213,94519,37.990118,-122.012188,0,0,22,1,11.15,1,1,17,0,0,0,0,1,1,1,1,1,95.1,2162.6,0.0,0,245.3,2407.9,4,0,61,3729,903379,0,22,95.1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37.990118,-122.012188,0,0.5641025641025641,51,0.0439748450938684,374,6,3,1,1.8333333333333333,1,0,1141,0,1,0,0.0,0.0,169,0,0,0,1,0,0,1,0
5094,1,1,45,0,0,0,0,0,531,93247,36.205465,-119.085807,0,0,45,1,19.39,0,1,16,1,0,0,0,0,0,0,1,1,50.9,2298.55,0.0,0,872.5500000000001,3171.1000000000004,3,0,71,5274,929982,0,45,50.9,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36.205465,-119.085807,0,1.0,0,0.0221443953796958,720,4,0,1,3.75,1,0,610,0,1,0,0.0,0.0,117,0,1,0,0,0,1,0,0
398,1,0,75,0,1,1,0,0,691,94561,37.999406,-121.686241,1,1,8,1,46.05,1,1,22,0,0,0,0,0,1,0,1,1,84.0,613.4,0.0,0,368.4,981.8,3,1,91,4819,595516,1,8,84.0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37.999406,-121.686241,0,0.1066666666666666,22,0.136941636778611,176,4,1,1,0.6666666666666666,1,0,1008,0,1,0,0.0,0.0,602,0,0,1,0,0,0,0,1
4589,1,0,49,0,0,1,1,1,1102,95991,39.02741,-121.614982,1,4,15,1,17.43,0,0,0,0,0,0,0,0,0,0,0,0,19.8,272.95,18.55,0,261.45,515.8499999999999,4,0,34,4167,762344,1,15,19.8,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,39.02741,-121.614982,0,0.3061224489795918,0,0.0725407583806558,0,1,0,0,1.25,0,1,237,1,0,0,0.0679611650485437,0.0,277,1,0,0,0,0,0,1,0
414,1,1,69,0,1,1,0,0,252,95315,37.422961,-120.765493,0,0,52,1,37.6,1,1,23,1,0,1,0,1,1,1,1,1,104.2,5568.35,0.0,0,1955.2,7523.55,1,1,68,5648,940502,1,52,104.2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.422961,-120.765493,0,0.7536231884057971,69,0.0187129041816696,1196,8,3,1,4.333333333333333,1,0,1250,0,0,1,0.0,0.0,108,0,0,0,1,0,1,0,0
487,1,0,65,0,1,1,0,0,891,90402,34.035849,-118.503508,0,0,66,0,0.0,0,1,9,0,1,1,0,1,0,0,1,0,45.55,3027.25,0.0,0,0.0,3027.25,5,0,28,6238,437350,1,66,45.55,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.035849,-118.503508,0,1.015384615384615,9,0.0150466595094557,594,3,1,0,5.5,1,0,546,0,1,0,0.0,0.0,94,0,1,0,0,0,1,0,0
