,Status ID,Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
3901,WNSXLG6682,1379-FRVEB,1,Q3,4,Stayed,No,0,48,4602,,
3902,QYZDLJ3973,8612-GXIDD,1,Q3,3,Stayed,No,0,71,2219,,
3903,AAVHDG9149,6288-CHQJB,1,Q3,4,Stayed,No,0,57,5077,,
3904,KRZVYH2671,8160-HOWOX,1,Q3,4,Stayed,No,0,43,4858,,
3905,ZZQLRD8758,6648-INWPS,1,Q3,4,Stayed,No,0,58,5271,,
3906,EUVAGB5269,4223-BKEOR,1,Q3,3,Stayed,No,0,51,3302,,
3907,GEVAFB3569,1763-WQFUK,1,Q3,4,Joined,No,0,43,5258,,
3908,JBMPDF3762,1391-UBDAR,1,Q3,3,Stayed,No,0,71,3042,,
3909,OEIJBX8528,8894-JVDCV,1,Q3,4,Stayed,No,0,43,6494,,
3910,RIDTLB1213,2023-VQFDL,1,Q3,5,Stayed,No,0,39,5379,,
3911,OHPMBG9726,1345-GKDZZ,1,Q3,4,Stayed,No,0,69,2309,,
3912,FOQULY6538,2014-MKGMH,1,Q3,4,Stayed,No,0,54,4883,,
3913,ZRFSGY8952,5628-FCGYG,1,Q3,4,Stayed,No,0,69,4649,,
3914,BILTWV4689,2560-WBWXF,1,Q3,4,Stayed,No,0,70,5987,,
3915,LGLWAS4577,0248-IPDFW,1,Q3,4,Joined,No,0,57,5617,,
3916,OBMWDZ9419,7978-DKUQH,1,Q3,5,Stayed,No,0,35,4591,,
3917,FATBDD2549,4335-UPJSI,1,Q3,3,Stayed,No,0,43,2639,,
3918,BFYSRH1328,1784-EZDKJ,1,Q3,3,Stayed,No,0,33,4640,,
3919,LUURMO9525,9297-FVVDH,1,Q3,3,Stayed,No,0,41,5928,,
3920,CBNOZL3481,8007-YYPWD,1,Q3,5,Stayed,No,0,43,5218,,
3921,EVMSZE6514,7101-HRBLJ,1,Q3,3,Stayed,No,0,36,4592,,
3922,DIUSJU1919,6635-CPNUN,1,Q3,5,Stayed,No,0,43,5530,,
3923,ZBUDJI2864,5453-YBTWV,1,Q3,3,Stayed,No,0,62,4226,,
3924,HFVLCB9959,5039-LZRQT,1,Q3,5,Stayed,No,0,34,2953,,
3925,XWPEHY2238,6418-PIQSP,1,Q3,4,Stayed,No,0,31,4684,,
3926,VHPTHW5853,8220-OCUFY,1,Q3,4,Stayed,No,0,25,4870,,
3927,EJHZSM9775,3995-WFCSM,1,Q3,5,Joined,No,0,54,3796,,
3928,ZMGMHV9945,1895-QTKDO,1,Q3,5,Joined,No,0,20,5684,,
3929,PYCWFI7763,2038-OEQZH,1,Q3,5,Stayed,No,0,55,3653,,
3930,UYJUFT7837,1178-PZGAB,1,Q3,4,Stayed,No,0,78,5586,,
3931,TQIGWZ9115,2626-VEEWG,1,Q3,5,Stayed,No,0,70,4890,,
3932,KTWTMB6463,1657-DYMBM,1,Q3,3,Stayed,No,0,61,4157,,
3933,IUBXXR7896,7311-MQJCH,1,Q3,4,Stayed,No,0,47,2575,,
3934,OBSRHP7972,1136-XGEQU,1,Q3,3,Stayed,No,0,43,4625,,
3935,RRBHWL5175,2530-FMFXO,1,Q3,3,Stayed,No,0,55,4478,,
3936,IQMKLV8176,6844-DZKRF,1,Q3,4,Joined,No,0,59,4697,,
3937,ZEKODG7645,5970-GHJAW,1,Q3,5,Stayed,No,0,75,3574,,
3938,DTOEFJ4485,8879-XUAHX,1,Q3,3,Stayed,No,0,47,6124,,
3939,LLPHJJ6534,3689-MOZGR,1,Q3,5,Stayed,No,0,39,4761,,
3940,XMUTQX8411,4195-PNGZS,1,Q3,5,Stayed,No,0,39,5295,,
3941,KMFJVH8744,5003-XZWWO,1,Q3,4,Stayed,No,0,33,4753,,
3942,LOQSQZ3678,6922-NCEDI,1,Q3,4,Stayed,No,0,23,6473,,
3943,MESXFH4698,9891-NQDBD,1,Q3,3,Stayed,No,0,39,3493,,
3944,WZUQLU3918,6131-IUNXN,1,Q3,4,Stayed,No,0,64,3636,,
3945,DDDEUI4341,8548-AWOFC,1,Q3,3,Stayed,No,0,72,5956,,
3946,HXRXZL2295,9798-DRYDS,1,Q3,5,Stayed,No,0,27,4759,,
3947,HWQHOU1456,8532-UEFWH,1,Q3,3,Stayed,No,0,21,4676,,
3948,RIWFPZ2389,6296-DDOOR,1,Q3,4,Stayed,No,0,73,4033,,
3949,LXYTXN4893,7951-VRDVK,1,Q3,4,Stayed,No,0,64,4898,,
3950,YORUBH6641,4815-YOSUK,1,Q3,3,Stayed,No,0,35,4927,,
3951,JMDJXK7881,4365-MSDYN,1,Q3,5,Stayed,No,0,31,4909,,
3952,FBRVCD1761,7036-TYDEC,1,Q3,5,Stayed,No,0,63,5902,,
3953,MLLDQK9221,5802-ADBRC,1,Q3,3,Stayed,No,0,26,6100,,
3954,QFVYFS9567,8076-FEZKJ,1,Q3,3,Stayed,No,0,80,5039,,
3955,AECTQH8751,5197-YPYBZ,1,Q3,3,Stayed,No,0,49,2646,,
3956,GTRYQQ4978,4312-GVYNH,1,Q3,3,Stayed,No,0,26,5460,,
3957,GKWXEL1893,0839-JTCUD,1,Q3,3,Stayed,No,0,20,4082,,
3958,HYOSTP6741,5494-WOZRZ,1,Q3,3,Stayed,No,0,72,5770,,
3959,YAWSJJ9848,2234-EOFPT,1,Q3,3,Stayed,No,0,55,4278,,
3960,ACMLVB9416,8619-IJNDK,1,Q3,4,Stayed,No,0,71,4374,,
3961,QACXXY7271,8378-LKJAF,1,Q3,3,Stayed,No,0,34,3738,,
3962,EKEOFA7785,1153-GNOLC,1,Q3,4,Stayed,No,0,40,2855,,
3963,TKRIMJ6551,3298-QEICA,1,Q3,4,Stayed,No,0,73,4445,,
3964,YLHAPJ8595,0788-DXBFY,1,Q3,3,Stayed,No,0,72,4801,,
3965,VNXWKR5896,3496-LFSZU,1,Q3,5,Stayed,No,0,68,2896,,
3966,XACKOH3992,5242-UOWHD,1,Q3,3,Stayed,No,0,62,4210,,
3967,EIWKAY5221,6479-SZPLM,1,Q3,5,Stayed,No,0,39,5745,,
3968,MNXVZF5823,8097-VBQTZ,1,Q3,4,Stayed,No,0,65,6092,,
3969,VELNRR5538,4500-HKANN,1,Q3,5,Stayed,No,0,49,3464,,
3970,HAUKGA9144,9917-KWRBE,1,Q3,3,Stayed,No,0,44,2894,,
3971,CYPKQB2834,2212-LYASK,1,Q3,4,Stayed,No,0,49,2068,,
3972,GGDBNZ5559,1393-IMKZG,1,Q3,4,Joined,No,0,23,3270,,
3973,TCNVBV6524,8069-RHUXK,1,Q3,3,Stayed,No,0,25,5655,,
3974,KKVNFV1473,2908-WGAXL,1,Q3,5,Stayed,No,0,76,5243,,
3975,JKXTOQ8433,3378-AJRAO,1,Q3,3,Stayed,No,0,58,5331,,
3976,AUIRHB1668,6050-FFXES,1,Q3,5,Stayed,No,0,34,5268,,
3977,GAQDDG2297,0362-RAOQO,1,Q3,4,Stayed,No,0,75,3878,,
3978,WXEJJR1766,9554-DFKIC,1,Q3,4,Stayed,No,0,38,2613,,
3979,TXQSUL4849,5527-ACHSO,1,Q3,3,Stayed,No,0,75,5541,,
3980,ZFRGME4652,0829-DDVLK,1,Q3,5,Stayed,No,0,71,4359,,
3981,HXTNGC4769,1399-UBQIU,1,Q3,3,Stayed,No,0,47,2288,,
3982,VVAVAP6131,1813-JLKWR,1,Q3,5,Stayed,No,0,31,5384,,
3983,JPSALG6391,9537-VHDTA,1,Q3,3,Joined,No,0,51,3699,,
3984,HJOXCQ9956,4957-TIALW,1,Q3,3,Stayed,No,0,28,2976,,
3985,CGAAVX4428,2054-PJOCK,1,Q3,5,Stayed,No,0,52,4159,,
3986,LWHGKN8364,9150-HEPMB,1,Q3,3,Stayed,No,0,63,4753,,
3987,WFWMOL9493,9030-QGZNL,1,Q3,5,Stayed,No,0,23,4249,,
3988,ZLVZLT3747,3126-WQMGH,1,Q3,4,Stayed,No,0,40,5224,,
3989,ZIRPJU2742,7176-WRTNX,1,Q3,3,Stayed,No,0,26,4511,,
3990,JTZKSN5158,9239-GZHZE,1,Q3,3,Stayed,No,0,79,6469,,
3991,PHTJRN9286,7205-BAIAD,1,Q3,3,Stayed,No,0,27,3091,,
3992,OZANSN5365,8064-RAVOH,1,Q3,4,Joined,No,0,49,5323,,
3993,HBYQGC4392,0219-QAERP,1,Q3,5,Stayed,No,0,74,4006,,
3994,YWUALN8965,8963-JLGJT,1,Q3,4,Joined,No,0,36,4648,,
3995,TTIPXW4624,2135-DQWAQ,1,Q3,4,Stayed,No,0,67,2689,,
3996,OXBNHG3474,4056-QHXHZ,1,Q3,4,Stayed,No,0,28,5246,,
3997,XOQLLM3287,7401-JIXNM,1,Q3,3,Stayed,No,0,27,5907,,
3998,TRZTVU8588,9339-FIIJL,1,Q3,4,Stayed,No,0,62,6450,,
3999,AAIFDJ8638,6670-MFRPK,1,Q3,4,Stayed,No,0,63,4072,,
4000,SVZEQL3246,6177-PEVRA,1,Q3,4,Stayed,No,0,48,4975,,
4001,JPOMNC8444,4813-HQMGZ,1,Q3,3,Stayed,No,0,76,4969,,
4002,BFWROO5147,7579-KKLOE,1,Q3,3,Stayed,No,0,30,5529,,
4003,YPTOTK3995,8402-EIVQS,1,Q3,3,Stayed,No,0,31,4078,,
4004,DBASYG9317,4947-DSMXK,1,Q3,3,Stayed,No,0,39,5789,,
4005,CUGTOJ9163,7245-NIIWQ,1,Q3,5,Joined,No,0,40,4764,,
4006,UAAWUJ8685,0002-ORFBO,1,Q3,3,Stayed,No,0,65,2205,,
4007,CLUDMI5359,3324-OIRTO,1,Q3,4,Stayed,No,0,74,6101,,
4008,WWGBWS3995,5414-OFQCB,1,Q3,5,Stayed,No,0,24,5076,,
4009,OXFCMI9621,4967-WPNCF,1,Q3,3,Stayed,No,0,46,4921,,
4010,RFBPTC6598,8499-BRXTD,1,Q3,5,Stayed,No,0,57,5586,,
4011,ZPPSIO7315,9154-QDGTH,1,Q3,5,Stayed,No,0,60,3927,,
4012,YJFDMD3868,8197-BFWVU,1,Q3,3,Stayed,No,0,28,5197,,
4013,TEXAOE3479,2577-GVSIL,1,Q3,4,Stayed,No,0,66,4719,,
4014,ZMUVAW6797,9367-OIUXP,1,Q3,5,Stayed,No,0,76,4676,,
4015,FFSXXF7756,6770-UAYGJ,1,Q3,3,Stayed,No,0,35,5616,,
4016,SWGCXI1796,6463-HHXJR,1,Q3,4,Stayed,No,0,41,4080,,
4017,HPELXV3149,7928-VJYAB,1,Q3,5,Stayed,No,0,65,2004,,
4018,YRCRMN9429,1187-WILMM,1,Q3,3,Stayed,No,0,80,5004,,
4019,FRHOCR5448,1306-RPWXZ,1,Q3,4,Stayed,No,0,20,4784,,
4020,MIYUKG4648,3097-PYWXL,1,Q3,4,Stayed,No,0,26,2951,,
4021,QTDESW9313,2266-SJNAT,1,Q3,4,Stayed,No,0,46,4807,,
4022,ODAGKA5488,2972-YDYUW,1,Q3,4,Stayed,No,0,70,4507,,
4023,YIWQPX9963,1104-FEJAM,1,Q3,3,Stayed,No,0,48,2434,,
4024,ORPMKZ8413,2809-ILCYT,1,Q3,5,Stayed,No,0,78,3428,,
4025,IXAAZA8146,5499-ECUTN,1,Q3,4,Stayed,No,0,73,3404,,
4026,PEBWWG5513,4981-FLTMF,1,Q3,3,Stayed,No,0,76,4491,,
4027,KZLVWS2897,3113-IWHLC,1,Q3,3,Stayed,No,0,69,2612,,
4028,TUTXGA9659,4277-BWBML,1,Q3,3,Stayed,No,0,56,5092,,
4029,QNASWW2838,0234-TEVTT,1,Q3,3,Stayed,No,0,21,5269,,
4030,PWWYCL4369,4304-TSPVK,1,Q3,3,Stayed,No,0,77,5782,,
4031,EVLPGX5446,1552-AAGRX,1,Q3,4,Stayed,No,0,35,5503,,
4032,STCFVW5448,2637-FKFSY,1,Q3,4,Joined,No,0,39,4047,,
4033,ADICZB5926,7874-ECPQJ,1,Q3,5,Stayed,No,0,57,4462,,
4034,RPZQUI8563,0020-INWCK,1,Q3,5,Stayed,No,0,26,4865,,
4035,IHYUYJ9626,7089-RKVSZ,1,Q3,5,Stayed,No,0,35,2028,,
4036,FEVRLB8329,2683-JXWQQ,1,Q3,3,Stayed,No,0,64,6495,,
4037,NGIHPI2913,9548-ZMVTX,1,Q3,3,Stayed,No,0,35,4461,,
4038,SFBTMB6641,8739-XNIKG,1,Q3,4,Stayed,No,0,54,4456,,
4039,XSBAZC2218,9755-JHNMN,1,Q3,3,Stayed,No,0,66,5075,,
4040,XMABKB1744,3981-QSVQI,1,Q3,4,Stayed,No,0,22,5498,,
4041,ICYMDI8674,2789-HQBOU,1,Q3,5,Joined,No,0,51,4203,,
4042,RKGZNS9269,9424-CMPOG,1,Q3,3,Stayed,No,0,65,4406,,
4043,ZZIWYG3982,5067-WJEUN,1,Q3,4,Stayed,No,0,57,6005,,
4044,JTOUEH2144,3450-WXOAT,1,Q3,5,Stayed,No,0,75,3150,,
4045,DKDBSP1333,9251-WNSOD,1,Q3,4,Stayed,No,0,25,4931,,
4046,BLQUJS4627,6974-DAFLI,1,Q3,3,Stayed,No,0,28,4888,,
4047,CKKXHK2397,2616-UUTFK,1,Q3,3,Stayed,No,0,75,4959,,
4048,DEAWTV5116,7064-JHXCE,1,Q3,5,Stayed,No,0,63,6444,,
4049,BJSRHR8375,7989-AWGEH,1,Q3,4,Stayed,No,0,39,4810,,
4050,ZERYFT9934,4373-VVHQL,1,Q3,4,Joined,No,0,59,5479,,
4051,UZDJZY1743,4559-UWIHT,1,Q3,5,Stayed,No,0,79,4965,,
4052,ZRUNOO9931,6650-BWFRT,1,Q3,3,Stayed,No,0,41,4743,,
4053,WCKUOZ8959,9570-KYEUA,1,Q3,4,Stayed,No,0,59,5213,,
4054,QWDGZN1477,6993-YGFJV,1,Q3,4,Stayed,No,0,52,5532,,
4055,DEESNJ3778,2712-SYWAY,1,Q3,3,Joined,No,0,54,5249,,
4056,XXENKV8672,0730-BGQGF,1,Q3,3,Stayed,No,0,63,6291,,
4057,OVHPLL1262,5498-IBWPI,1,Q3,3,Stayed,No,0,59,5232,,
4058,QXUZOY2972,9101-NTIXF,1,Q3,5,Joined,No,0,56,3954,,
4059,JQCHZV6289,9314-QDMDW,1,Q3,3,Stayed,No,0,58,2738,,
4060,IWJCPD1559,9308-ANMVE,1,Q3,3,Stayed,No,0,52,5491,,
4061,VKYUCT7127,3413-DHLPB,1,Q3,4,Stayed,No,0,53,6237,,
4062,WAAAQO9515,7649-PHJVR,1,Q3,4,Stayed,No,0,28,5825,,
4063,AVEKOP5423,6114-TCFID,1,Q3,3,Stayed,No,0,29,5103,,
4064,HYOJIG1197,3787-TRIAL,1,Q3,5,Stayed,No,0,44,4302,,
4065,XTKOHG2585,5156-UMKOW,1,Q3,3,Joined,No,0,69,5880,,
4066,KYAIHG8478,1247-QBVSH,1,Q3,4,Stayed,No,0,49,5284,,
4067,UQFAVB5226,6734-GMPVK,1,Q3,3,Stayed,No,0,66,4024,,
4068,LULPNA9542,9822-OAOVB,1,Q3,4,Joined,No,0,45,5286,,
4069,UMVPVV8526,6161-ERDGD,1,Q3,4,Stayed,No,0,32,5280,,
4070,NPIWQF9451,1226-JZNKR,1,Q3,4,Stayed,No,0,51,5698,,
4071,KCKNMX6561,7318-EIVKO,1,Q3,3,Stayed,No,0,54,3003,,
4072,JOQNDD3152,3771-PZOBW,1,Q3,4,Stayed,No,0,77,2927,,
4073,AWPLGS2177,8231-BSWXX,1,Q3,4,Stayed,No,0,38,5466,,
4074,MHGWXX8299,7389-KBFIT,1,Q3,3,Joined,No,0,61,4387,,
4075,GTWPXR4297,7176-WIONM,1,Q3,3,Stayed,No,0,24,2873,,
4076,GQDALJ4153,5141-ZUVBH,1,Q3,3,Stayed,No,0,40,2267,,
4077,ZEXPLP5121,7623-HKYRK,1,Q3,3,Stayed,No,0,44,2276,,
4078,XKFHUS3839,0310-SUCIN,1,Q3,3,Stayed,No,0,28,5643,,
4079,WTIUJQ1151,5197-PYEPU,1,Q3,3,Stayed,No,0,63,5643,,
4080,HOYLCF9822,6619-RPLQZ,1,Q3,4,Stayed,No,0,32,2844,,
4081,NNQWVG8154,3275-RHRNE,1,Q3,5,Stayed,No,0,80,2797,,
4082,RYSODH6337,3503-TYDAY,1,Q3,4,Stayed,No,0,35,5357,,
4083,AQGKKU7781,6901-GOGZG,1,Q3,3,Stayed,No,0,41,4104,,
4084,VXSIYQ9713,7021-XSNYE,1,Q3,3,Stayed,No,0,60,2750,,
4085,QZFECV2364,9621-OUPYD,1,Q3,3,Stayed,No,0,23,4129,,
4086,SNTMSE2111,8982-NHAVY,1,Q3,3,Stayed,No,0,50,5939,,
4087,DKVGUK8372,4307-KWMXE,1,Q3,3,Stayed,No,0,59,2263,,
4088,QUEPEG2252,2450-ZKEED,1,Q3,5,Stayed,No,0,27,5899,,
4089,MJEZKM7176,3694-DELSO,1,Q3,4,Stayed,No,0,40,3824,,
4090,FQIRQJ4621,3893-JRNFS,1,Q3,4,Stayed,No,0,69,6270,,
4091,RXCNAD2871,1133-KXCGE,1,Q3,4,Stayed,No,0,55,2910,,
4092,SWTBCJ1581,0142-GVYSN,1,Q3,5,Stayed,No,0,68,5712,,
4093,HXUSGO7364,1049-FYSYG,1,Q3,3,Stayed,No,0,38,5977,,
4094,BDCGED7793,1821-BUCWY,1,Q3,3,Stayed,No,0,70,5445,,
4095,ESYFAC6848,8314-DPQHL,1,Q3,4,Stayed,No,0,47,5535,,
4096,SFCQEV2624,1465-WCZVT,1,Q3,4,Joined,No,0,31,4943,,
4097,STXHUO4551,9481-SFCQY,1,Q3,4,Stayed,No,0,51,5962,,
4098,XHJFTV4898,0567-GGCAC,1,Q3,3,Stayed,No,0,71,2845,,
4099,KTQBJS2653,8884-MRNSU,1,Q3,3,Stayed,No,0,63,3526,,
4100,QROTPZ3242,2171-UDMFD,1,Q3,4,Stayed,No,0,42,4363,,
4101,NEIADN7665,9802-CAQUT,1,Q3,4,Stayed,No,0,27,5723,,
4102,LIHEYW2887,0187-WZNAB,1,Q3,3,Stayed,No,0,57,4331,,
4103,CBHUDG2936,1475-VWVDO,1,Q3,3,Stayed,No,0,52,5335,,
4104,CWGEED2283,1357-MVDOZ,1,Q3,3,Stayed,No,0,71,2136,,
4105,HSXNUK9839,7602-MVRMB,1,Q3,4,Stayed,No,0,41,4754,,
4106,HBTLJK4987,5406-KGRMX,1,Q3,5,Stayed,No,0,74,4555,,
4107,FSANYE4879,5968-HYJRZ,1,Q3,4,Stayed,No,0,78,3629,,
4108,SOIHHB2693,7140-ADSMJ,1,Q3,3,Stayed,No,0,24,5624,,
4109,SEOOQA5533,2230-XTUWL,1,Q3,5,Stayed,No,0,68,5461,,
4110,FRUAWG4919,7706-YLMQA,1,Q3,4,Stayed,No,0,72,6072,,
4111,YBNOZG5462,2585-KTFRE,1,Q3,3,Joined,No,0,53,2706,,
4112,VACWSF2114,7994-UYIVZ,1,Q3,4,Stayed,No,0,72,2512,,
4113,PLEMLI8759,7717-BICXI,1,Q3,3,Stayed,No,0,47,4020,,
4114,HXAEGW4775,6559-RAKOZ,1,Q3,3,Stayed,No,0,53,4301,,
4115,WMKRVE2196,4716-MRVEN,1,Q3,5,Stayed,No,0,65,4128,,
4116,XTPGFU7935,2143-LJULT,1,Q3,5,Stayed,No,0,32,5887,,
4117,FAYZHK2368,3200-MNQTF,1,Q3,3,Stayed,No,0,80,4361,,
4118,BXXKGE3799,6164-HXUGH,1,Q3,3,Stayed,No,0,31,5060,,
4119,OLCGFR2754,5630-IXDXV,1,Q3,4,Stayed,No,0,74,3723,,
4120,KBJQHT1226,0320-DWVTU,1,Q3,3,Stayed,No,0,23,4754,,
4121,EUOKCR7637,9135-MGVPY,1,Q3,3,Stayed,No,0,70,5345,,
4122,DDABEI7473,1212-GLHMD,1,Q3,4,Joined,No,0,37,2500,,
4123,MOHVSR1861,7878-JGDKK,1,Q3,3,Stayed,No,0,45,2124,,
4124,BQNWAF4711,1088-AUUZZ,1,Q3,3,Stayed,No,0,52,5314,,
4125,NZTYUT7792,9588-OZDMQ,1,Q3,4,Joined,No,0,60,5225,,
4126,DOLBBE4189,6476-EPYZR,1,Q3,3,Stayed,No,0,65,2891,,
4127,MJDURE8325,1174-FGIFN,1,Q3,3,Stayed,No,0,74,5823,,
4128,IDBAGV8197,6620-HVDUJ,1,Q3,5,Stayed,No,0,56,5095,,
4129,IUZNWS3228,1032-MAELW,1,Q3,5,Stayed,No,0,67,5071,,
4130,GLKZPB6559,7641-TQFHN,1,Q3,3,Stayed,No,0,71,3124,,
4131,YNGETP7169,1552-TKMXS,1,Q3,3,Stayed,No,0,69,2127,,
4132,DPHNHO1918,8622-ZLFKO,1,Q3,4,Stayed,No,0,54,4297,,
4133,OUPBCQ9913,6188-UXBBR,1,Q3,4,Stayed,No,0,25,4411,,
4134,PSVLLJ3536,2333-KWEWW,1,Q3,3,Stayed,No,0,20,2782,,
4135,GBHRTM7131,5702-SKUOB,1,Q3,4,Stayed,No,0,66,4580,,
4136,BFVWIA9844,1134-YWTYF,1,Q3,4,Stayed,No,0,66,2563,,
4137,XAILRQ2536,6061-GWWAV,1,Q3,4,Stayed,No,0,56,5365,,
4138,TROBBM6359,0679-TDGAK,1,Q3,3,Stayed,No,0,21,5141,,
4139,OFKGSL2212,6585-WCEWR,1,Q3,3,Stayed,No,0,41,4949,,
4140,HZTDIX1799,9067-YGSCA,1,Q3,5,Stayed,No,0,21,4467,,
4141,YCDWRJ9167,9067-SQTNS,1,Q3,5,Stayed,No,0,44,2471,,
4142,PZQNWC3745,1776-SPBWV,1,Q3,5,Stayed,No,0,21,2272,,
4143,SYTONA3379,9668-PUGNU,1,Q3,4,Stayed,No,0,38,4058,,
4144,VWEPRR4864,9405-GPBBG,1,Q3,5,Stayed,No,0,64,5718,,
4145,PVPYYV4479,1926-QUZNN,1,Q3,3,Stayed,No,0,36,4551,,
4146,SJQBMZ5664,5829-NVSQN,1,Q3,3,Stayed,No,0,34,3519,,
4147,ATCZMU2961,9565-AXSMR,1,Q3,5,Stayed,No,0,78,4203,,
4148,ZKERVH4862,8869-LIHMK,1,Q3,3,Stayed,No,0,78,5213,,
4149,MVUPHI9324,0447-RXSGD,1,Q3,3,Stayed,No,0,47,5207,,
4150,FWZFZO7186,4927-WWOOZ,1,Q3,5,Joined,No,0,32,4889,,
4151,RFFKSG4518,5788-YPOEG,1,Q3,3,Stayed,No,0,51,2020,,
4152,NJJEKH4483,0661-KBKPA,1,Q3,4,Stayed,No,0,73,5052,,
4153,GMOMTM6926,9081-WWXKP,1,Q3,5,Stayed,No,0,38,2070,,
4154,XRBAKZ4742,0784-ZQJZX,1,Q3,4,Stayed,No,0,72,5730,,
4155,RHMJQF7898,3133-PZNSR,1,Q3,3,Stayed,No,0,46,4054,,
4156,CLRGSI1545,0722-SVSFK,1,Q3,3,Stayed,No,0,56,5041,,
4157,SGLIDH9491,3612-YVGSJ,1,Q3,5,Stayed,No,0,77,4742,,
4158,YIWJGG4366,5397-NSKQG,1,Q3,4,Stayed,No,0,62,5281,,
4159,GZIYGS3919,8565-HBFNN,1,Q3,4,Stayed,No,0,51,5935,,
4160,PVKIRF6912,8670-ERCJH,1,Q3,3,Stayed,No,0,56,6347,,
4161,XNFZQV8411,7758-UJWYS,1,Q3,5,Stayed,No,0,31,3897,,
4162,PGHPMG5343,2050-ONYDQ,1,Q3,3,Stayed,No,0,72,5352,,
4163,ATLAZT6419,7055-JCGNI,1,Q3,4,Stayed,No,0,25,4182,,
4164,GEVAOV6988,0739-UUAJR,1,Q3,3,Stayed,No,0,28,4954,,
4165,VGKHUN3194,4826-DXMUP,1,Q3,4,Stayed,No,0,45,5510,,
4166,BRITTM3424,7285-KLOTR,1,Q3,3,Stayed,No,0,55,2495,,
4167,BYHUGK7836,0654-PQKDW,1,Q3,3,Stayed,No,0,24,4133,,
4168,MMMGCZ7686,7175-NTIXE,1,Q3,3,Stayed,No,0,32,3955,,
4169,CNMNCP5918,7963-SHNDT,1,Q3,3,Stayed,No,0,52,4247,,
4170,JUMMTL2911,0188-GWFLE,1,Q3,3,Joined,No,0,59,4978,,
4171,IWMOXA4392,8129-GMVGI,1,Q3,4,Stayed,No,0,59,5172,,
4172,IBGCJN3853,2882-DDZPG,1,Q3,4,Stayed,No,0,76,4862,,
4173,VXJOIH2312,3547-LQRIK,1,Q3,4,Stayed,No,0,47,2382,,
4174,GLITPJ5796,5843-TTHGI,1,Q3,5,Stayed,No,0,49,4952,,
4175,POXBAS2846,1849-RJYIG,1,Q3,3,Stayed,No,0,29,5862,,
4176,IZMJMB5257,8868-GAGIO,1,Q3,3,Stayed,No,0,44,3289,,
4177,PIDDGB5327,4061-UKJWL,1,Q3,5,Joined,No,0,72,3666,,
4178,REOISW6444,5380-XPJNZ,1,Q3,3,Stayed,No,0,27,4539,,
4179,QKWWPU3389,8263-QMNTJ,1,Q3,3,Stayed,No,0,58,5890,,
4180,EMQCCW9682,3230-JCNZS,1,Q3,3,Stayed,No,0,74,4305,,
4181,ORXOGP5559,0277-ORXQS,1,Q3,4,Stayed,No,0,30,4652,,
4182,YMXBXW6266,7996-BPXHY,1,Q3,4,Stayed,No,0,21,4734,,
4183,KUMITC9628,3227-WLKLI,1,Q3,3,Stayed,No,0,26,4921,,
4184,SOIMXS5592,2266-FUBDZ,1,Q3,3,Stayed,No,0,54,2742,,
4185,WCLKAD8859,8237-ULIXL,1,Q3,3,Stayed,No,0,78,4067,,
4186,ZDCZER1936,8216-AZUUZ,1,Q3,5,Stayed,No,0,76,3265,,
4187,LRWQAW6545,9153-BTBVV,1,Q3,4,Stayed,No,0,79,4066,,
4188,DLETBN5393,5186-PEIZU,1,Q3,5,Stayed,No,0,67,4988,,
4189,HIPJNA4744,1074-AMIOH,1,Q3,4,Stayed,No,0,73,5989,,
4190,ONZCAH2514,4361-FEBGN,1,Q3,5,Stayed,No,0,43,4399,,
4191,RAGZYS5355,0380-ZCSBI,1,Q3,5,Stayed,No,0,66,2411,,
4192,ZONOOR3713,7145-FEJWU,1,Q3,3,Stayed,No,0,72,5913,,
4193,LVWGYG1817,3969-JQABI,1,Q3,3,Stayed,No,0,64,5912,,
4194,GTOSJO8281,9624-EGDEQ,1,Q3,5,Stayed,No,0,61,5336,,
4195,EIKCWD8642,1051-EQPZR,1,Q3,5,Stayed,No,0,36,5584,,
4196,BKMOFV5418,5849-ASHZJ,1,Q3,3,Stayed,No,0,65,2400,,
4197,HKVTSK5581,5780-INQIK,1,Q3,4,Stayed,No,0,48,2907,,
4198,ZRHLCL1615,8384-FZBJK,1,Q3,3,Stayed,No,0,48,6351,,
4199,BJRSUX5487,3750-RNQKR,1,Q3,4,Stayed,No,0,33,4788,,
4200,QCDCCB3275,0962-CQPWQ,1,Q3,5,Stayed,No,0,56,4574,,
4201,PFDLPX8532,3096-YXENJ,1,Q3,5,Stayed,No,0,25,4193,,
4202,NSPBJP6759,1265-BCFEO,1,Q3,5,Stayed,No,0,75,4518,,
4203,PFKYGT2911,5837-LXSDN,1,Q3,4,Stayed,No,0,25,2845,,
4204,LHPMGE8777,5945-AZYHT,1,Q3,3,Stayed,No,0,22,4564,,
4205,HVYFCS4558,8325-QRPZR,1,Q3,3,Stayed,No,0,50,4216,,
4206,XBUBZT2439,6384-VMJHP,1,Q3,4,Stayed,No,0,80,5127,,
4207,OPZFDZ3858,2262-SLNVK,1,Q3,4,Joined,No,0,74,2475,,
4208,ZRPVEB4369,7730-CLDSV,1,Q3,4,Stayed,No,0,78,4616,,
4209,GAKXDC7837,1135-HIORI,1,Q3,5,Stayed,No,0,74,5129,,
