Unnamed: 0_demographics,Customer ID,Count_demographics,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Unnamed: 0_location,Location ID,Count_location,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Unnamed: 0,Service ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Unnamed: 0_status,Status ID,Count_status,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Unnamed: 0_customerc,LoyaltyID,Senior Citizen_customerc,Partner,Dependents_customerc,Tenure,Phone Service_customerc,Multiple Lines_customerc,Internet Service_customerc,Online Security_customerc,Online Backup_customerc,Device Protection,Tech Support,Streaming TV_customerc,Streaming Movies_customerc,Contract_customerc,Paperless Billing_customerc,Payment Method_customerc,Monthly Charges,Total Charges_customerc,Churn
5842,3727-OVPRY,1,Male,32,No,No,Yes,Yes,3,5842,OYKAHO2631,1,United States,California,Calabasas,91302,"34.130861, -118.68346",34.130861,-118.68346,5842,AEOAPRBOY1639,1,Q3,Yes,3,66,Offer A,Yes,42.84,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,25.7,1714.55,0.0,0,2827.44,4541.99,5842,XGLGDJ8337,1,Q3,4,Stayed,No,0,43,5517,,,5145,484524,No,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,No
2726,3727-OWVYD,1,Male,24,Yes,No,No,No,0,2726,WCRBTK7121,1,United States,California,Campo,91906,"32.673483, -116.472863",32.673483,-116.472863,2726,ZCOLLBGDS4527,1,Q3,No,0,35,,Yes,38.38,No,Yes,DSL,82,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,61.2,2021.2,0.0,0,1343.3000000000002,3364.5,2726,GJDVPN8754,1,Q3,3,Stayed,No,0,70,2075,,,291,541287,No,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,61.2,2021.2,No
2325,3727-RJMEO,1,Male,34,No,No,Yes,No,0,2325,YUTCDY2293,1,United States,California,Rohnert Park,94928,"38.34719, -122.697822",38.34719,-122.697822,2325,RRAWLEAZZ1273,1,Q3,Yes,3,6,,Yes,8.59,Yes,Yes,Fiber Optic,28,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.85,460.25,48.95,0,51.54,462.84,2325,MRGBVB5239,1,Q3,1,Churned,Yes,1,78,4458,Competitor,Competitor had better devices,6002,392331,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes
548,3729-OWRVL,1,Male,80,No,Yes,No,No,0,548,VDTWJN3315,1,United States,California,Pixley,93256,"35.957019, -119.330928",35.957019,-119.330928,548,CKBZPFVMU5463,1,Q3,No,0,65,,Yes,44.23,Yes,Yes,Fiber Optic,27,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.35,7246.15,0.0,0,2874.95,10121.1,548,PCKJSY1925,1,Q3,3,Stayed,No,0,79,4295,,,675,762240,Yes,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No
3388,3733-LSYCE,1,Female,22,Yes,No,Yes,No,0,3388,APQZQR8888,1,United States,California,Samoa,95564,"40.809636, -124.189977",40.809636,-124.189977,3388,ONRGESZZE4338,1,Q3,Yes,6,15,,Yes,30.09,No,Yes,Fiber Optic,71,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,1114.55,0.0,0,451.35,1565.9,3388,VVQCOQ9241,1,Q3,5,Stayed,No,0,67,4891,,,1336,678303,No,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.35,1114.55,No
985,3733-UOCWF,1,Male,78,No,Yes,Yes,No,0,985,YNMFBR9984,1,United States,California,Helendale,92342,"34.757783, -117.33997",34.757783,-117.33997,985,LTONBLENL1189,1,Q3,Yes,5,61,Offer B,Yes,46.65,Yes,Yes,Fiber Optic,23,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.55,5251.75,0.0,0,2845.65,8097.4,985,MMONCS8284,1,Q3,4,Stayed,No,0,62,4845,,,5412,220323,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,No
6833,3733-ZEECP,1,Male,29,Yes,No,Yes,Yes,2,6833,SIHHHV5564,1,United States,California,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634,6833,XKOFHGVSU2738,1,Q3,Yes,3,22,,Yes,27.91,No,Yes,Cable,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,1232.9,0.0,0,614.02,1846.92,6833,CISMPA8561,1,Q3,5,Stayed,No,0,34,5329,,,6705,815206,No,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,1232.9,No
6582,3736-BLEPA,1,Male,50,No,No,No,No,0,6582,VYDRPR1838,1,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403,6582,LMAQXLMAL6192,1,Q3,No,0,28,Offer C,Yes,13.69,No,Yes,Fiber Optic,12,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,91.25,2483.65,0.0,0,383.32,2866.9700000000003,6582,TUHCLK6396,1,Q3,5,Stayed,No,0,41,2886,,,6327,112363,No,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.65,No
1967,3737-GCSPV,1,Female,60,No,No,Yes,No,0,1967,TRHJKO3335,1,United States,California,Millbrae,94030,"37.601248, -122.403099",37.601248,-122.403099,1967,VKAAQLXHK2866,1,Q3,Yes,5,11,,Yes,26.88,Yes,Yes,Fiber Optic,19,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.2,1222.05,0.0,0,295.68,1517.73,1967,JOGXEP9958,1,Q3,1,Churned,Yes,1,92,3101,Competitor,Competitor had better devices,4190,782201,No,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.2,1222.05,Yes
3792,3737-XBQDD,1,Male,57,No,No,No,No,0,3792,ATZQLQ4653,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,3792,HITVEJGMO7161,1,Q3,No,0,24,Offer C,Yes,13.13,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.85,2048.8,0.0,80,315.12,2443.92,3792,NPFOFX3419,1,Q3,4,Stayed,No,0,23,2941,,,1958,245293,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.85,2048.8,No
4760,3739-YBWAB,1,Male,37,No,No,Yes,No,0,4760,EZLEZM4325,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,4760,TZSXWUXUR4152,1,Q3,Yes,7,36,Offer C,No,0.0,No,Yes,Cable,23,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,35.35,1317.95,0.0,0,0.0,1317.95,4760,DLEDYL6966,1,Q3,4,Stayed,No,0,60,3314,,,3444,732274,No,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.35,1317.95,No
876,3740-RLMVT,1,Male,79,No,Yes,Yes,No,0,876,EZVWEA8313,1,United States,California,Saint Helena,94574,"38.581354, -122.296283",38.581354,-122.296283,876,DCNISARVN9523,1,Q3,Yes,7,67,Offer A,Yes,42.07,No,Yes,Cable,12,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.95,4119.4,17.19,0,2818.69,6920.9,876,JQFWQQ9557,1,Q3,3,Stayed,No,0,41,5792,,,4295,197939,Yes,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,No
3881,3744-ZBHON,1,Female,64,No,No,No,No,0,3881,NKUSTQ6774,1,United States,California,Highland,92346,"34.129677, -117.154277",34.129677,-117.154277,3881,CNLGXVHOL4762,1,Q3,No,0,3,,Yes,31.81,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,65.95,0.0,0,95.43,161.38,3881,IFPKTH4315,1,Q3,5,Joined,No,0,24,4369,,,2110,441859,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,No
2139,3744-ZRRDZ,1,Male,25,Yes,No,No,No,0,2139,QXHEPZ7928,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,2139,UHFYYGHJQ4452,1,Q3,No,0,21,Offer D,Yes,12.76,Yes,Yes,Fiber Optic,48,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,82.35,1852.85,0.0,0,267.96,2120.81,2139,FHYCGV5138,1,Q3,1,Churned,Yes,1,90,2902,Dissatisfaction,Network reliability,5063,131799,No,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,Yes
4590,3745-HRPHI,1,Male,49,No,No,Yes,Yes,3,4590,BAHNEL3814,1,United States,California,Yuba City,95993,"39.075694, -121.70606",39.075694,-121.70606,4590,QEUKDKIAK5116,1,Q3,No,0,66,,No,0.0,No,Yes,DSL,28,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.65,3632.0,46.75,0,0.0,3585.25,4590,MCSBHC6397,1,Q3,5,Stayed,No,0,42,4051,,,3190,579236,No,Yes,Yes,66,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.65,3632,No
1833,3746-EUBYR,1,Male,63,No,No,Yes,No,0,1833,SCLKMP7925,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,1833,JSEGAHCYG2966,1,Q3,Yes,1,1,Offer E,Yes,44.73,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,74.6,0.0,0,44.73,119.32999999999998,1833,XXUAQK3474,1,Q3,1,Churned,Yes,1,75,5861,Competitor,Competitor made better offer,3527,449692,No,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,Yes
3189,3748-FVMZZ,1,Male,33,No,No,No,No,0,3189,TKLETF7917,1,United States,California,Oakland,94610,"37.808731, -122.238708",37.808731,-122.238708,3189,WWAUSPGEO5989,1,Q3,No,0,4,,No,0.0,No,Yes,DSL,13,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.05,162.45,0.0,0,0.0,162.45,3189,LSQBNS8261,1,Q3,4,Stayed,No,0,57,2664,,,1018,200253,No,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,No
2042,3750-CKVKH,1,Male,58,No,No,No,No,0,2042,TYNCIZ2114,1,United States,California,Clearlake Oaks,95423,"39.07116, -122.598542",39.07116,-122.598542,2042,FPVVSADAO2732,1,Q3,No,0,2,,Yes,11.75,No,Yes,Fiber Optic,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.75,116.65,0.0,0,23.5,140.15,2042,QSBXVT7773,1,Q3,2,Churned,Yes,1,71,2299,Other,Don't know,4556,445152,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,Yes
4199,3750-RNQKR,1,Female,38,No,No,No,No,0,4199,NTGSZP2613,1,United States,California,Alameda,94501,"37.774633, -122.274434",37.774633,-122.274434,4199,ZFVINBBQF2298,1,Q3,No,0,12,,Yes,18.12,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.45,246.25,0.0,0,217.44,463.69,4199,BJRSUX5487,1,Q3,4,Stayed,No,0,33,4788,,,2592,179603,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,246.25,No
3756,3750-YHRYO,1,Male,64,No,No,Yes,No,0,3756,IMYZEE2635,1,United States,California,Glendora,91741,"34.14649, -117.849815",34.14649,-117.849815,3756,TAVJHRAHO2867,1,Q3,Yes,1,7,,Yes,21.09,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,150.0,0.0,0,147.63,297.63,3756,BGZDBA2318,1,Q3,5,Stayed,No,0,27,2874,,,1909,101025,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,150,No
2373,3751-KTZEL,1,Female,62,No,No,No,No,0,2373,MINNRT8982,1,United States,California,Yorkville,95494,"38.888351, -123.239647",38.888351,-123.239647,2373,ECMKJDRCT4668,1,Q3,No,0,1,Offer E,No,0.0,No,Yes,DSL,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,35.05,35.05,0.0,0,0.0,35.05,2373,DRTOWA7937,1,Q3,1,Churned,Yes,1,89,3706,Competitor,Competitor offered higher download speeds,6256,929300,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.05,35.05,Yes
6393,3752-CQSJI,1,Female,59,No,No,Yes,Yes,1,6393,ETJVSY4916,1,United States,California,San Anselmo,94960,"37.99272, -122.575026",37.99272,-122.575026,6393,NMGWSTJZN6834,1,Q3,Yes,1,13,Offer D,Yes,16.4,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.45,254.5,0.0,0,213.2,467.7,6393,XVXTEZ8956,1,Q3,3,Stayed,No,0,25,5417,,,6021,329910,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,No
1554,3753-TSEMP,1,Female,21,Yes,No,Yes,No,0,1554,QCYQDW4583,1,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666,1554,COFXYPFLQ8512,1,Q3,Yes,1,15,,Yes,12.27,No,Yes,Fiber Optic,76,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,88.15,1390.6,0.0,0,184.05,1574.65,1554,KAIBSQ6592,1,Q3,1,Churned,Yes,1,79,2524,Dissatisfaction,Product dissatisfaction,2032,821973,No,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,Yes
283,3754-DXMRT,1,Male,78,No,Yes,No,No,0,283,PWASAT7157,1,United States,California,San Pablo,94806,"37.980269, -122.342635",37.980269,-122.342635,283,CGHJVLXWI4586,1,Q3,No,0,2,,Yes,43.66,No,Yes,DSL,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65,0.0,0,87.32,179.97,283,XINWYI1313,1,Q3,2,Churned,Yes,1,86,5655,Attitude,Attitude of support person,4341,291353,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.15,92.65,Yes
366,3755-JBMNH,1,Male,78,No,Yes,Yes,No,0,366,FLBRJU3816,1,United States,California,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195,366,EUCMDLJCB3966,1,Q3,Yes,1,16,,Yes,45.9,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.8,1167.8,0.0,0,734.4,1902.2,366,MMZYEH4619,1,Q3,1,Churned,Yes,1,86,3327,Competitor,Competitor offered more data,5502,303835,Yes,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes
799,3756-VNWDH,1,Male,66,No,Yes,Yes,No,0,799,FXAVXH5769,1,United States,California,Pasadena,91101,"34.146635, -118.139225",34.146635,-118.139225,799,CHCSUTYYE9531,1,Q3,Yes,6,65,,Yes,32.08,Yes,Yes,Fiber Optic,8,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.75,6674.65,0.0,0,2085.2,8759.849999999999,799,XNPDJI3798,1,Q3,3,Stayed,No,0,66,4368,,,3476,534717,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65,No
147,3757-NJYBX,1,Male,77,No,Yes,Yes,No,0,147,KCSDIA1756,1,United States,California,Nipomo,93444,"35.050345, -120.489599",35.050345,-120.489599,147,SQQLHFIFI6973,1,Q3,Yes,3,32,,Yes,7.92,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,106.35,3520.75,0.0,0,253.44,3774.19,147,HKLZCV1478,1,Q3,2,Churned,Yes,1,65,4113,Other,Moved,2379,137968,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Yes
3036,3758-CKOQL,1,Female,20,Yes,No,Yes,No,0,3036,KEDBMJ5772,1,United States,California,Valyermo,93563,"34.39583, -117.734568",34.39583,-117.734568,3036,HXPDVDRIA8112,1,Q3,Yes,7,59,Offer B,Yes,41.15,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,107.0,6152.3,0.0,0,2427.85,8580.15,3036,ZJJSCR3338,1,Q3,4,Stayed,No,0,51,4620,,,778,564838,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.0,6152.3,No
637,3761-FLYZI,1,Female,69,No,Yes,Yes,No,0,637,DYUDDA9139,1,United States,California,Los Angeles,90011,"34.00709, -118.258681",34.00709,-118.258681,637,WCRANHDBY5772,1,Q3,Yes,4,65,,Yes,48.53,Yes,Yes,Fiber Optic,9,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.8,7082.45,21.52,0,3154.4500000000003,10215.38,637,AFXWVA6352,1,Q3,5,Stayed,No,0,64,5225,,,1661,823868,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,7082.45,No
1698,3763-GCZHZ,1,Male,23,Yes,No,Yes,No,0,1698,DBQHEM3194,1,United States,California,Hathaway Pines,95233,"38.184914, -120.364085",38.184914,-120.364085,1698,PDMDFSGXL3533,1,Q3,Yes,1,66,Offer A,Yes,20.07,Yes,Yes,Fiber Optic,85,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.05,6890.0,0.0,0,1324.62,8214.62,1698,XZFUMF8383,1,Q3,2,Churned,Yes,1,95,5504,Competitor,Competitor offered more data,2812,993989,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.05,6890,Yes
3781,3764-MNMOI,1,Male,49,No,No,No,No,0,3781,LMIWNP8212,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,3781,AQNVHYCFA5888,1,Q3,No,0,46,Offer B,Yes,30.99,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.2,908.15,0.0,0,1425.54,2333.69,3781,QPLFQB6476,1,Q3,4,Stayed,No,0,54,2776,,,1942,238814,No,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.2,908.15,No
2104,3765-JXVKY,1,Female,23,Yes,No,No,No,0,2104,NJHYWQ8956,1,United States,California,Paynes Creek,96075,"40.343213, -121.815412",40.343213,-121.815412,2104,IRYQWNCLA8126,1,Q3,No,0,1,Offer E,Yes,44.11,No,Yes,Fiber Optic,69,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,44.11,118.81,2104,UPDNKR7312,1,Q3,1,Churned,Yes,1,75,4692,Competitor,Competitor offered more data,4901,600664,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes
3549,3766-EJLFL,1,Female,55,No,No,Yes,Yes,3,3549,CRHAFP7987,1,United States,California,Mill Creek,96061,"40.331975, -121.460674",40.331975,-121.460674,3549,UKDBQJGLZ8989,1,Q3,Yes,1,68,,Yes,18.42,Yes,Yes,Fiber Optic,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.05,7508.55,0.0,0,1252.5600000000002,8761.11,3549,DJDNLV6573,1,Q3,4,Stayed,No,0,80,6391,,,1586,502023,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,7508.55,No
448,3768-NLUBH,1,Male,73,No,Yes,Yes,No,0,448,FWIZAF5744,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,448,LXFPPSNTG7667,1,Q3,Yes,1,57,Offer B,Yes,42.1,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,100.6,5746.15,0.0,0,2399.7000000000003,8145.85,448,ERYKMG4569,1,Q3,1,Churned,Yes,1,74,5247,Dissatisfaction,Network reliability,6717,616856,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes
3649,3768-VHXQO,1,Male,19,Yes,No,Yes,No,0,3649,OCQACJ3374,1,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,3649,SEAYVADIS3639,1,Q3,Yes,9,67,Offer A,Yes,3.28,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1583.5,0.0,0,219.76,1803.26,3649,VRBNYC3724,1,Q3,4,Stayed,No,0,51,4833,,,1743,623688,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1583.5,No
4462,3769-MHZNV,1,Female,61,No,No,Yes,Yes,3,4462,YKOKII4432,1,United States,California,Salyer,95563,"40.89866, -123.539754",40.89866,-123.539754,4462,VIVSUVFJX1665,1,Q3,Yes,2,33,,Yes,24.27,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,670.35,0.0,0,800.91,1471.26,4462,HIYBMK3961,1,Q3,3,Stayed,No,0,25,3700,,,2987,628806,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,670.35,No
4072,3771-PZOBW,1,Male,38,No,No,No,No,0,4072,WZBLHO7874,1,United States,California,Solvang,93463,"34.624399, -120.137875",34.624399,-120.137875,4072,THVRKRTTL1816,1,Q3,No,0,20,Offer D,Yes,25.41,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.7,1781.35,0.0,0,508.2,2289.5499999999997,4072,JOQNDD3152,1,Q3,4,Stayed,No,0,77,2927,,,2392,530436,No,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,No
2626,3774-VBNXY,1,Female,23,Yes,No,Yes,No,0,2626,ASVRLT7869,1,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071,2626,MUAGTPJKI1823,1,Q3,Yes,1,64,,Yes,36.24,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.2,1277.75,0.0,0,2319.36,3597.11,2626,TOVOPG4886,1,Q3,5,Stayed,No,0,51,4557,,,137,954587,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No
342,3776-EKTKM,1,Female,79,No,Yes,No,No,0,342,SJCASK9772,1,United States,California,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942,342,LAXIRAGSB2817,1,Q3,No,0,1,,No,0.0,No,Yes,Cable,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,36.45,36.45,0.0,0,0.0,36.45,342,IEODAT6172,1,Q3,3,Churned,Yes,1,96,5303,Dissatisfaction,Service dissatisfaction,5186,855359,Yes,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.45,36.45,Yes
6624,3777-XROBG,1,Female,52,No,No,Yes,Yes,2,6624,FEMRHN8317,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204,6624,ELPWSJGYB6669,1,Q3,Yes,4,58,,Yes,43.52,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1079.65,0.0,0,2524.1600000000003,3603.81,6624,UMCDGQ5735,1,Q3,4,Stayed,No,0,78,4125,,,6389,921777,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1079.65,No
3830,3778-FOAQW,1,Female,33,No,No,Yes,No,0,3830,LWZNHP2185,1,United States,California,San Diego,92127,"33.017518, -117.118456",33.017518,-117.118456,3830,MPXYPCAEQ9575,1,Q3,Yes,1,24,Offer C,Yes,32.86,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,456.85,0.0,0,788.64,1245.49,3830,MDWUSL4768,1,Q3,3,Stayed,No,0,39,3573,,,2027,353766,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,No
6380,3779-OSWCF,1,Female,38,No,No,Yes,No,0,6380,HSVQGP7482,1,United States,California,Dillon Beach,94929,"38.24458, -122.956268",38.24458,-122.956268,6380,ERRKETNXD2211,1,Q3,Yes,8,71,,Yes,12.12,Yes,Yes,Cable,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,93.2,6506.15,0.0,0,860.52,7366.67,6380,ARUQGR4737,1,Q3,3,Stayed,No,0,69,4493,,,6003,620688,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,No
